ID,SIRUTA,codLMI,judetul,UAT,localitatea,tip,cult,gen,denumirea,datarea,utilizarea curentă,parohia,protopopiatul,(arhi)episcopia,mitropolia,patriarhia,descrierea,note,starea de conservare,longitudine,latitudine
19698,104644,CL-II-m-A-14710,Călărași,Comuna Plătărești,Plătărești,biserică,ortodox,F,"Biserica ""Sf. Mucenic Mercurie""",1646,,Parohia Mănăstirii Plătărești,Protoieria Oltenița,Episcopia Sloboziei și Călărașilor,Mitropolia Munteniei și Dobrogei,,"Biserica are proporții robuste, înscriindu-se într-o tipologie de influență sârbească, apropiată, prin proporționarea și compoziția volumelor, de tradiția bizantină. După Nicolae Ghica-Budești, biserica din Plătărești se înscrie într-o serie de ctitorii care încep cu Dealu (1502) și din care mai fac parte: Bucovăț (1570), Tutana (1589), Arnota (1633), Brebu (1650), Gura Motrului (1653), Clocociov. Caracterul comun al acestor biserici este pronaosul împărțit în două printr-un arc longitudinal. Cele mai multe au sau au avut două turle gemene pe pronaos, ceea ce nu este exclus să se fi întâmplat și la Plătărești, cel puțin în intenția inițială. La toate aceste biserici naosul este treflat și are turlă la origine. Zidurile bisericii au o grosime de aprox. 1m, fapt ce le-a făcut să supraviețuiască diferitelor cutremure. Dimensiunile generale ale bisericii sunt 19,7m lungime și 10,2m lățime la absidele naosului. Pictura interioară a bisericii datează din 1649, an consemnat pe un filacteriu aflat în portretul egumenului Vasile din pronaos. Pictura originală s-a păstrat însă numai în pronaos, iar în restul bisericii este realizată din nou în 1990, fiind însă de un slab nivel tehnic și artistic. Pictura din pronaos este unul dintre rarele exemple de pictură de la jumătatea sec. al XVII-lea din Țara Românească. Chipurile impresionează prin sinceritatea și minuțiozitatea observației. Culorile de esență nobilă se îmbină armonios și scot în relief viața de care sunt însuflețite personajele și compozițiile. Superioară decorurilor din Arnota și Plumbuita, pictura bisericii din Plătărești rămâne un document istoric și o mărturie a amurgului tradiției artistice a Țării Românești. În primul cadru, pe pereții de vest și parțial cei de sud și de nord, sunt înfățișate chipurile în picioare ale ctitorilor: jupân Barbu, fratele domnitorului Matei Basarab, Calea, sora domnitorului, Stanca, nepoată a acestuia și copii Stanco și Vâlsan. Separat sunt zugrăviți ispravnicii Mitrea Pitarul, fiul său, Albu Clucerul, și egumenul Vasile. Portretul domnitorului și al doamnei Elina apăreau în naos, fiind însă înlocuite cu o scenă liturgică de către un pictor grec. Deasupra intrării spre naos este înfățișat Sfântul Mucenic Mercurie pe tron încadrat de scene din timpul martiriului său, iar în restul picturii sunt scene din sinaxarul de peste tot anul.Mănăstirea situată în partea de NV a comunei. Satul Plătărești este semnalat documentar la 1580 mai 14, când era în posesiunea mănăstirii Tânganu. Pisania a fost scrisă de popa Gheorghe în 1643 aprilie 3. Ctitori: Matei Basarab și doamna lui Elena, ispravnic fiind Albu cluceru, iar după moartea lui, Mitre Pitarul în timpul egumenului Vasilie. Mănăstirea este ctitoria lui Matei Basarab în 1646 aprilie. Printre portretele ctitorilor sunt reprezentați Matei Basarab și doamna Elena (frescă din sec. 18 a fost repictată și în panourile respective a fost plasată o scenă liturgică). Alt ctitor reprezentat în pictura din pronaos este egumenul Vasilie, urmează jupân Albu clucer și Mitrea pitarul tatăl sau ispravnicii bisericii. În sfârșit, printre ctitori mai sunt reprezentați jupân Barbul cu jupânița lui Calia și fiul lor Vulsan șiapoi jupânița Stanca și jupan Stancu. Biserica se află într-o incintă dreptunghiulară limitată de ziduri înalte și construcții anexă foste chilii mănăstirești. Pe latura de sud se află o poartă de acces în incintă, mascată de un tirn clopotniță pe sub arcada căruia se accede. Laturile de S,E,V, și parțial cea de N cuprinde construcțiile actualului ospiciu. Zidurile înconjurătoare sunt groase de cca. 60 cm, cu o înălțime de cca. 3.50m acoperite la partea superioară cu o coamă de țigle. Biserica are planul în formă de treflă și are dimensiunile de 20m lungime și 8m lărgime în exterior. Pridvorul cu arcade pe stâlpi (astăzi în arcade sunt ferestre) are aproape aceiași conformație ca pronaosul și este acoperit cu bolți. Fațadele acestor ziduri sunt tencuite și spoite cu var. În fațada principală, arcada de mijloc, care servește ca intrare, este mai îngustă decât celelalte două iar în fațada laterală se află câte o singură arcadă de fiecare latură. La colțurile pridvorului se formează astfel două masive de zidărie mari. Arcadele sunt în semicerc și destul de largi; ele se reazemă pe stâlpi cu colțurile ieșite (stâlpii la origine au fost octogonali). Pronaosul este mic, așezat în lățime și boltit prin două calote ovoidale, rezemate pe arce și console. Naosul este pătrat, cu abside laterale, însă fără turlă; calota pe pandantivi este sprijinită de patru arcade înalte având fiecare două arhivolte în retrage succesivă. Altarul prezintă la S și N câte o nișă încăpătoare, amenajată în grosimea zidului, care în aceste puncte are aproape 1,50 m grosime. Înfățișarea exterioară se prezintă astăzi tencuită în întregime, însă sub tencuială, în unele părți unde ea este cojită se vede zidăria de cărămidă, cu fâșiile orizontale aferente și cu cărămizile așezate în picioare două câte două. Cele două registre cu firide suprapuse sunt despărțite printr-un brâu mic și simplu în formă de tor. Registrul inferior este format din firide drișcuite, simple, duble, din cărămidă de format obișnuit; ele fiind tencuite nu se mai poate preciza conformația lor. Registrul superior se compune din firide arcuite înguste și înalte, încadrate printr-un ciubuc în relief, format din cărămizi rotunjite. Aceste firide sunt mai scurte în dreptul pridvorului, din cauza brâului care se ridică ocolind în unghi drept. Soclul are un profil simplu. Cornișa a dispărut. Turle probabil că nu au fost la origine. Astăzi pe acoperiș se află două masive de zidărie teșite la colțuri și decorate c mici arcuri în acoladă care arată o epocă foarte târzie. Se pare că s-au adăugat cândva pe acoperiș niște turle false, probabil din lemn, care s-au dărâmat în urmă, rămânând bazele lor, care sunt din zidărie de cărămidă tencuită. Trebuie să mai observăm că masivul de zidărie de peste pronaos nu corespunde cu forma bolților și încalecă peste amândouă; încă o probă că aceste adaosuri de la partea superioară nu sunt organice, ci false și dintr-o epocă relativ recentă, poate de la sfârșitul veacului al XVIII-lea sau de la începutul veacului al XIX-lea. Ferestrele sunt largi și chenarele lor au dispărut. În registrul superior din fațade se mai văd ferestre mici ce luminează bolțile, care sunt foarte înalte, ceea ce ar constitui un indiciu că nu au fost nevoie de acele ferestre de la partea superioară a fațadei. Biserica are o secțiunea sveltă cu înălțimi de 8.50m sub calota pridvorului și 11 m până la linia de naștere a calotei naosului. Zidurile groase de până la 1 m susțin bolți și arce din cărămidă. Pereți din cărămidă portantă, arce și bolți din același material ca și pereții. Cărămizile sunt de grosimi reduse și legate între ele cu mortar din var hidraulic. Zidul împrejmuitor construit din cărămidă de dimensiuni asemănătoare celei din care este construită biserica are o grosime de cca. 60 cm și înălțimea de cca. 3.50 m fiind protejat de intemperii de o coamă din țigle profilate. Șarpanta din lemn și învelitoare din tablă. Un ancadrament din piatră, frumos decorat încadrează golul ușii din peretele ce desparte pridvorul de pronaos.  Biserica a fost închinată Sf. Mucenic Mercurie a cărui figură de ostaș ținând sabia în mână și stând pe scaun, este așezată în mijlocul unui panou deasupra pisaniei. Panoul este mărginit de un arc decorat cu un ornament vegetal din cele mai frumoase. De o parte și de alta a acestei scene centrale, apar scene de martirizare ale sfântului mucenic Mercurie. Cele din stânga înfățișează chinurile sfântului Mercurie, cel din dreapta aducerea în fața împăratului și decapitarea sfântului. În registrele superioare găsim scene din viețile altor sfinți și di viața însăși a lui Iisus. Deasupra panoului cu Sf. Mercurie și pentru a da întrebuințare spațiului mic, zugravul a așezat bustul unui arhanghel, probabil al lui Mihai. Se remarcă uciderea în temniță a sfântului Dimitrie și decapitarea sfântului Nestor, ucenicul celui de mai sus.  În colțul SV, în continuarea registrului martirului Sf. Mercurie, apar Sf. Panuftie și Sf. Ignatie, pe care îl sfâșie doi lei. Dedesubtul acestei scene, în registrul de jos, în același colț și toți binecuvântând, sunt zugrăviți următorii sfinți: Sf. Ioan Botezătorul, Sf. Antonie cel Mare, Sf. Eftimie și încă unul al cărui nume este șters. Se disting mai bine câteva scene din cele două registre de pe panpul NE p. 38 #tăierea capului Sf. Pavel”, care fiind cetățean roman s-a bucurat de această favoare, „răstignirea lui Petru”; cu capul în jos pentru a nu se asemui cu a stăpânului și învățătorului Iisus, care s-a răstignit cu capul în sus și a mers la cei de jos, în iad, iar Petru răstignit trebuia să meargă în rai. „Decapitarea a două mucenițe” și „Ridicarea la cer a prorocului Ilie” într-un car tras de doi cai înaripați. Alături prorocul Elisei primește cojocul. În registrul de deasupra: „Cei trei tineri în cuptorul de foc”, care sunt ocrotiți de îngerul Domnului, „Uciderea cu pietre a arhidiaconului Ștefan”, „Decapitarea a trei martiri”. Scenele de deasupra acestora nu se mai disting bine. În alte două registre de pe panoul de N apar alte scene de mucenicie: Răstignirea lui Simon, martiriul unui sfânt din Alexandria, înjunghierea sfântului Iacob, răstignirea Sfântului Vartolomei. În registrul superior: Răstignirea sfântului Andrei, decapitarea sfintei Vrvara, uciderea a trei sfinți, Daniil în groapa cu lei. Deasupra un număr de scene se disting destul de greu. Numai pictura din pronaos ni s-a păstrat . se pare că restul bisericii nici n-a fost zugrăvit sau dacă a fost, la refacerea din secolul al XVIII-lea, atunci când s-au înlocuit chipurile ctitorilor principali, al lui Matei Basarab și al doamnei Elena, pictura veche a fost retencuită și a rămas în această stare până în zilele noastre. Ele se disting prin factura lor deosebită și prin elementele decorative care au fost școală în această vreme. Pictura a fost spălată în anul 1938. nu se cunoaște autorul.Pisania săpată în piatră amplasată deasupra intrării ce dă în pronaos: „Cu bună vrerea lui Dumnezeu ridicatu-au această sfântă și dumnezeiască mănăstire din temelie prea luminatul domn Io Matei Basarab voievodul și doamna lui Elena, întru lauda sfântului slăvit și mare mucenic Mercurie, ca să fie pomenit întru vecie de veacu, la răpaosul sufletelor, întru odihna drepților nesfârșită.  Ispravnic a fost pan Albu cluceru. După moartea lui fost-au tatăl lui pan Matrea pitaru; igumen Vasilie; mesița aprilie 3 vlet 7154. Pisal Popa Gheorghe”. În pronaos, pe o piatră de mormânt scris:”Aicea zace trupul celui de bună rudă și prea înfrumusețat și între toată mândria răsfățat și de multă lume și de oameni privit, a robului lui Dumnezeu pan Albu clucer, snă (fiul) Mitrei (pitar). Pristăvitu-s-au în anii 7153 (1645) luna lui maiu 20 dne (zile)”. În pronaos, pe zidul de sud o inscripție pe o filacteră spune: „Cu milă lui Dumnezeu si cu ajutorul (sic)lui svetu”. Pe peretele de vest: „(sic) Mercurie făcut-am această via deîn temelie să fie de pomană titorelor și mie în zilele prea bunului luminatului domnu Matei Basarab voevod. Dec mărogu frațilora (sic) se o lucrați se fiți frați cu mene pre pomană vleat 7157 (1649)”. Pisania săpată în piatră amplasată deasupra intrării ce dă în pronaos: „Cu bună vrerea lui Dumnezeu ridicatu-au această sfântă și dumnezeiască mănăstire din temelie prea luminatul domn Io Matei Basarab voievodul și doamna lui Elena, întru lauda sfântului slăvit și mare mucenic Mercurie, ca să fie pomenit întru vecie de veacu, la răpaosul sufletelor, întru odihna drepților nesfârșită. Ispravnic a fost pan Albu cluceru. După moartea lui fost-au tatăl lui pan Matrea pitaru; igumen Vasilie; mesița aprilie 3 vlet 7154. Pisal Popa Gheorghe”. În pronaos, pe o piatră de mormânt scris:”Aicea zace trupul celui de bună rudă și prea înfrumusețat și între toată mândria răsfățat și de multă lume și de oameni privit, a robului lui Dumnezeu pan Albu clucer, snă (fiul) Mitrei (pitar). Pristăvitu-s-au în anii 7153 (1645) luna lui maiu 20 dne (zile)”. În pronaos, pe zidul de sud o inscripție pe o filacteră spune: „Cu milă lui Dumnezeu si cu ajutorul (sic)lui svetu”. Pe peretele de vest: „(sic) Mercurie făcut-am această via deîn temelie să fie de pomană titorelor și mie în zilele prea bunului luminatului domnu Matei Basarab voevod. Dec mărogu frațilora (sic) se o lucrați se fiți frați cu mene pre pomană vleat 7157 (1649)”.Biserica păstrează în mare parte forma originală, dar credem că nu ar fi avut turle, că pridvorul nu era închis și că exteriorul bisericii era lăsat aparent și nu tencuit așa cum se prezintă astăzi. În secolul al XVIII-lea s-au făcut câteva reparații la pictură.",,,,
17475,105918,GR-II-m-B-15101,Giurgiu,Comuna Vedea,Vedea,biserică,ortodox,F,"Biserica ""Sf. Mucenic Pantelimon""",1863,,Parohia Vedea,"Protoieria Giurgiu, str. Grasse, 4, Giurgiu, jud. Giurgiu. Episcopia Giurgiului, str. Portului 13, Municipiul Giurgiu, județul Giurgiu.",Episcopia Giurgiului,Mitropolia Munteniei și Dobrogei,Patriarhia Română,,,,,
14002,18536,AG-II-m-A-13780,Argeș,Comuna Rucăr,Rucăr,biserică de cimitir,ortodox,F,"Biserica ""Sf. Mucenici Gheorghe și Dumitru""",1780,,Parohia Rucăr,Protopopiatul Câmpulung Muscel,Episcopia Argeșului,Mitropolia Munteniei și Dobrogei,Patriarhia Română,,,rea,,
2781,16766,AG-II-m-B-13718,Argeș,Comuna Leordeni,Leordeni,biserică,ortodox,F,"Biserica ""Sf. Mucenici Gheorghe și Ecaterina""",1835,cult,Parohia Leordeni,Protopopiatul Topoloveni,Episcopia Argeșului,Mitropolia Munteniei și Dobrogei,Patriarhia Română,,,foarte bună,,
18019,155733,TM-II-m-A-06181,Timiș,Comuna Beba Veche,Beba Veche,biserică,ortodox,F,"Biserica ""Sf. Născătoare de Dumnezeu""",1779,lacaș de cult,Parohia Ortodoxă Română Beba Veche,,Arhiepiscopia Timișoarei,Mitropolia Banatului,Patriarhia Română,,,,,
22814,126914,OT-II-m-B-08899,Olt,Comuna Făgețelu,Făgețelu,biserică de lemn și zid,ortodox,F,"Biserica ""Sf. Nicolae și Cuvioasa Paraschiva""",1824-1854,biserică,Parohia Plapcea-Păcală(Boba),"Protoieria Slatina I Sud, Cod Fiscal: 5342950, Adresa: Str. Lipscani, Nr.26, Tel/Fax: 0249-421660, 0733504013, Protoiereu Pc Pr. Marian Mazilu.",Episcopia Slatinei și Romanaților,Mitropolia Olteniei,Patriarhia Română,"Biserica cu hramurile ""Sf. Nicolae și Cuvioasa Paraschiva"" a fost ridicată din lemn în anul 1824 pentru ca la sfârștul anului 1854 să se încheie ridicarea acesteia de această dată din zid de carămidă. A fost “făcută pe moșie megieșească, de popa Stan și alții“.",,medie,,
17169,82403,GJ-II-m-B-09410,Gorj,Comuna Telești,Telești,biserică,ortodox,F,"Biserica ""Sf. Nicolae și Dionisie Areopagitul""",1747,biserică,Parohia Telești Birnici,Protopopiatul Târgu Jiu,Arhiepiscopia Craiovei,Mitropolia Olteniei,Patriarhia Română,"Biserica Telești Birnici cu hramul ""Sf. Nicolae și Dionisie Areopagitul"" a fost ridicată la 1747. Ctitoria are fațadele zugrăvite în întregime cu motive decorative. Conform pisaniei pictura a fost realizată între 1749-1750 de către zugravii Ioan, Iancu, Iane și Matei. Pictura exterioară veche (datată de A. Paleolog 1749-1750) este exclusiv decorativă (fără personaje și scene) și foarte ștearsă; ea mai poate fi distinsă atât la exteriorul pridvorului, cât și pe brâiele laterale ale edificiului; este posibil ca pictura din interiorul pridvorului să fi suferit - cel puțin în parte - o restaurare mai veche (Alexandru Bărcăcilă, Însemnări din Gorj, BCMI, XX, 1927). La sfârșitul anului 2008, starea de conservare a bisericii era relativ satisfăcătoare din punct de vedere al construcției, dar nesatisfăcătoare din punctul de vedere al picturilor murale exterioare. Biserica ""Sfântul Nicolae"" din Telești este ctitoria familiei Bălăcescu din anul 1747 și inițial a fost construită în satul Telești Birnici, însă, cu timpul vatra satului s-a mutat la vest de Bistrița, iar biserica a rămas în luncă. Construcția este zidită din cărămidă și are forma de cruce, cu doua turle, iar pictura, deosebit de frumoasă, este realizată în stil bizantin de zugravii Ianei Iani și Ion. La acoperișul originar din șiță s-a renunțat încă din 1908 când biserica a fost refăcută și s-a acoperit cu tablă zincată.",,bună,,
18382,111355,MH-II-m-B-10354,Mehedinți,Comuna Corcova,Jirov,biserică,ortodox,F,"Biserica ""Sf. Nicolae și Pogorârea Sf. Duh""",1833,lăcaș de cult,Parohia Jirov,Protopopiatul Drobeta Turnu Severin I,Episcopia Severinului și Strehaiei,Mitropolia Olteniei,Patriarhia Română,"Biserica cu hramul inițial ""Sfinții Nicolae și Nicodim"" a fost ridicată la 1833 și pictată la 1824. Recent, biserica a fost complet recondiționată, ocazie cu care s-au repictat complet atât frescele existente la exteriorul bisericii, cât și pridvorul. În 2008, biserica era în stare bună de conservare.",,bună,,
8146,132084,SV-IV-m-B-05708,Prahova,Comuna Ariceștii Rahtivani,Ariceștii Rahtivani,biserică,ortodox,F,"Biserica ""Sf. Nicolae și Sf. Ilie""",1939,,Parohia Ariceștii Rahtivani,Protoieria Câmpina,Arhiepiscopia Bucureștilor,Mitropolia Munteniei și Dobrogei,Patriarhia Română,,,,,
31718,108909,MM-II-m-A-04635,Maramureș,Comuna Săliștea de Sus,Săliștea de Sus,biserică,greco-catolic,F,"Biserica ""Sf. Nicolae""",1722,,Parohia Sălistea de Sus,,Episcopia - Eparhia Greco-Catolică a Maramureșului,"Biserica Română Unită cu Roma, Greco-Catolică",,,,,,
31730,107564,MM-II-m-A-04551,Maramureș,Comuna Călinești,Cornești,biserică,greco-catolic,F,"Biserica ""Sf. Nicolae""",1800,,Parohia Cornesti,,Episcopia - Eparhia Greco-Catolică a Maramureșului,"Biserica Română Unită cu Roma, Greco-Catolică",,,,,,
31729,107528,MM-II-m-A-04530,Maramureș,Comuna Budești,Budești,biserică,greco-catolic,F,"Biserica ""Sf. Nicolae""",1643,,Parohia Budesti,,Episcopia - Eparhia Greco-Catolică a Maramureșului,"Biserica Română Unită cu Roma, Greco-Catolică",,,,,,
31720,107412,MM-II-m-A-04524,Maramureș,Comuna Bogdan Vodă,Bogdan Vodă,biserică,greco-catolic,F,"Biserica ""Sf. Nicolae""",1718,,Parohia Bogdan Vodă,,Episcopia - Eparhia Greco-Catolică a Maramureșului,"Biserica Română Unită cu Roma, Greco-Catolică",,,,,,
2227,169903,VL-II-m-B-09763,Vâlcea,Comuna Frâncești,Frâncești,biserică,ortodox,F,"Biserica ""Sf. Nicolae""",1893,,Parohia Frâncești,,Arhiepiscopia Râmnicului,Mitropolia Olteniei,,,,,,
2261,168513,VL-II-m-B-09792,Vâlcea,Comuna Bălcești,Irimești,biserică,ortodox,F,"Biserica ""Sf. Nicolae""",1884,,Parohia Vasilați-Irimești,,Arhiepiscopia Râmnicului,Mitropolia Olteniei,,,,,,
2200,169360,VL-II-m-B-09737,Vâlcea,Comuna Dăești,Dăești,biserică,ortodox,F,"Biserica ""Sf. Nicolae""",1814,,Parohia Dăești,,Arhiepiscopia Râmnicului,Mitropolia Olteniei,,,,,,
2120,168577,VL-II-m-B-09653,Vâlcea,Comuna Bărbătești,Bărbătești,biserică,ortodox,F,"Biserica ""Sf. Nicolae""",1712-1715,,Parohia Vătășești-Bărbătești,,Episcopia Râmnicului,Mitropolia Olteniei,,"Biserica a fost pictată în 1774 de către Dimitrie Ieromonahu, Ion eremit, Tudor ierodiacon, Nicolae ierodiacon, Gheorghe al III-lea și Lazăr ucenic. În 1804, pridvorul a fost pictat de Ion al III-lea.",,,,
2402,171183,VL-II-m-B-09933,Vâlcea,Comuna Măciuca,Ștefănești,biserică,ortodox,F,"Biserica ""Sf. Nicolae""",1844,,Parohia Zăvoieni-Ștefănești,,Episcopia Râmnicului,Mitropolia Olteniei,,,,,,
1958,21908,BC-II-m-B-00814,Bacău,Comuna Colonești,Colonești,biserică de paiantă și vălătuci,ortodox,F,"Biserica ""Sf. Nicolae""",1673,,Parohia Colonesti,,,,,,,,,
2384,168201,VL-II-m-B-09915,Vâlcea,Orașul Ocnele Mari,Slătioarele,biserică,ortodox,F,"Biserica ""Sf. Nicolae""","1568-1574, modif. Ulterior",,Parohia Slătioarele,,Episcopia Râmnicului,Mitropolia Olteniei,,"Biserica aparține fostei mănăstiri Slătioarele sau Schitul Slătinencei, și a fost ridicată între 1568-1574.",,,,
1952,23528,BC-II-m-B-00809,Bacău,Comuna Motoșeni,Chetreni,biserică,ortodox,F,"Biserica ""Sf. Nicolae""","1809, reclăd. 1866",,Parohia Chetreni,,,,,,,,,
2109,169609,VL-II-m-B-09640,Vâlcea,Comuna Făurești,Băbeni-Oltețu,biserică,ortodox,F,"Biserica ""Sf. Nicolae""",1779,,Parohia Băbeni-Oltețu,,Episcopia Râmnicului,Mitropolia Olteniei,,,,,,
3175,50237,BZ-II-m-B-02494,Buzău,Comuna Vintilă Vodă,Vintilă Vodă,biserică,ortodox,F,"Biserica ""Sf. Nicolae""","sec. XVIII-XIX, refăcută 1846",lăcaș de cult parohial,Parohia Vintilă Vodă,,Arhiepiscopia Buzăului și Vrancei,Mitropolia Munteniei și Dobrogei,,,,,,
2323,168345,VL-II-m-B-09859,Vâlcea,Comuna Amărăști,Padina,biserică,ortodox,F,"Biserica ""Sf. Nicolae""",1812,,Parohia Padina,Protopopiatul Drăgășani,Episcopia Râmnicului,Mitropolia Olteniei,Patriarhia Română,"Biserica cu hramul ""Sfântul Nicolae""a fost ridicată la 1812, ctitori fiind protopopul Dobre, soția sa Ioana și copiii lor Barbu și Maria, în timpul episcopului Nectarie. Lăcașul de cult a fost și pictat în același an de către Ioan Vătafu zugrav, Badea, Marica, Anghel diacon zugravi (cf. pomelnicului de la proscomidie - masă sau firidă în peretele de nord al altarului unde se săvârșește proscomidia - ceremonie pregătitoare euharistiei, ce constituie în depunerea - și eventual tocmai tăierea - pâinii și a vinului pe vasele de cult, și în ofertoriul propriu-zis; are loc înainte de proclamarea cuvîntului). Ctitoria a avut fațadele pictate în întregime cu diverse scene și personaje. Procedeul, provenind din Gorj, reprezentând ctitori pe fațadele lăcașului de cult, constituie o formulă iconografică specifică ce cunoaște o relativ largă răspândire, după 1820 el depășind granițele unui fenomen strict local. În acest caz, discursul pictural pare că face apel la figurile stilistice specific retoricii insistenței și repetiției cum ar fi: emfaza (acordarea unei importanțe deosebite unei figuri sau imagini), aliterația (repetarea unor imagini sau forme spre a produce un efect expresiv sau simbolic) și diafora (imaginea sau forma repetată capătă un înțeles fin nuanțat) (vezi Andrei Paleolog, Pictură exterioară din Țara Românească, secolele XVIII-XIX, Ed. Meridiane, București, 1984). Din păcate, în 2007-2008 a avut loc o intervenție neautorizată de restaurare a bisericii ceea ce a dus la dispariția picturilor exterioare, singurul loc în care au mai ramas picturi fiind pridvorul, dar și acestea intr-o stare avansată de degradare.",,,,
2577,15509,AG-II-m-A-13596,Argeș,Comuna Ciofrângeni,Ciofrângeni,biserică,ortodox,F,"Biserica ""Sf. Nicolae""",1816,cult,Parohia Ciofrângeni,Protopopiatul Curtea de Argeș,Episcopia Argeșului,Mitropolia Munteniei și Dobrogei,Patriarhia Română,,,bună,,
2576,17520,AG-II-m-A-13595,Argeș,Comuna Moșoaia,Ciocănăi,biserică,ortodox,F,"Biserica ""Sf. Nicolae""",1837-1840,cult,Parohia Ciocănăi,Protopopiatul Pitești,Episcopia Argeșului și Muncelului,Mitropolia Munteniei și Dobrogei,Patriarhia Română,,,foarte bună,,
3503,89357,HD-II-m-A-03307,Hunedoara,Comuna Densuș,Densuș,biserică,ortodox,F,"Biserica ""Sf. Nicolae""",sec. XIII; adăugiri sec. XV - XVII,,Parohia Densuș,Protopopiatul Hațeg,Episcopia Arad,Mitropolia Banatului,Patriarhia Română,"Biserica ""Sfântul Nicolae"" este una dintre cele mai vechi biserici de rit bizantin din România, construită în secolul XIII. Nicolae Iorga a numit biserica ""fără pereche în toată românimea"". Biserica a fost ridicată pe ruinele unei construcții din antichitate (sec.IV). Are plan pătrat (cca. 6 x 6 m) iar naosul este străpuns de un turn în jurul căruia se află un spațiu îngust acoperit cu o boltă de sprijin. Spre est se afla o adâncă absidă semicirculară, atât la interior cât și la exterior, având pe latura sudică un diaconicon de mari dimensiuni. Acoperișul întregii construcții este din plăci de piatră. Au fost adăugate anexe pe latura sudica în secolele XIV-XV. Biserica a fost construită din pietre romane fasonate aduse din ruinele Ulpiei Traiana Sarmizegetusa din apropiere. Are o înfățișare aparte ce denotă amprentele stilistice ale romanicului târziu. Valoroasele fragmente de pictură murala, datând din 1443, sunt opera unei echipe de maeștri în frunte cu Ștefan, unul din primii zugravi români cunoscuți. Pictura acestora vădește strânse legături stilistice cu pictura de epocă din Țara Românească. Arhitectură cu caracteristici romanice si gotice. Din 1991 este pe lista de monumente propuse pentru a intra în patrimoniul UNESCO.Biserica ""Sfântul Nicolae"" este un lăcaș de cult din localitatea Densuș, județul Hunedoara, una dintre cele mai vechi biserici de rit bizantin din România, construită în secolul XIII. Din 1991 este pe lista de monumente propuse pentru a intra în patrimoniul UNESCO.[1] Nicolae Iorga a numit biserica ""fără pereche în toată românimea"". Biserica Sfântul Nicolae din Densuș a fost ridicată pe ruinele unei construcții din antichitate (sec.IV). De plan pătrat (cca. 6 x 6 m), naosul este străpuns de un turn în jurul căruia se află un spațiu îngust acoperit cu o boltă de sprijin. Spre est se afla o adâncă absidă semicirculară, atât la interior cât și la exterior, având pe latura sudică un diaconicon de mari dimensiuni. Acoperișul întregii construcții este din plăci de piatră. Încăperi anexe au fost adăugate pe latura sudica în sec. XIV-XV. Construita din pietre romane fasonate aduse din ruinele Ulpiei Traiana Sarmizegetusa din apropiere, biserica are o înfățișare ciudată, care nu ascunde însă amprentele stilistice ale romanicului târziu. Valoroasele fragmente de pictură murala, datând din 1443, opera unei echipe de maeștri în frunte cu Ștefan, unul din primii zugravi români cunoscuți, vădesc strânse legături stilistice cu picturile de epocă din Țara Românească.",,bună,,
1951,23671,BC-II-m-B-00806,Bacău,Comuna Negri,Călinești,biserică,ortodox,F,"Biserica ""Sf. Nicolae""","1772, catapeteasmă 1798, pictură 1957",,Parohia Călinesti,,,,,,,bună,,
1880,177664,VN-II-m-B-06558,Vrancea,Comuna Slobozia Bradului,Slobozia Bradului,biserică,ortodox,F,"Biserica ""Sf. Nicolae""",1808,,Parohia Slobozia Bradului,,Arhiepiscopia Buzăului și Vrancei,Mitropolia Munteniei și Dobrogei,,"Lacasul cu hramul „Sf.Nicolae”, monument istoric, a fost zidit în anul 1808 cu blagoslovenia Episcopului Buzaului fiind ajutat de catre vistiernicul Iordache Niculescu si boierul Asanache Robescu. La început biserica s-a zugravit în ulei fiind apoi restaurata în anul 1901 de catre C. Sutzu cu ajutorul pictorului Nae Orasanu. În anul 1953 biserica s-a pictat în tehnica fresco de catre pictorul Adolf Cantini; cutremurul din 1977 a produs mari avarii la structura bisericii necesitând lucrari de consolidare. În anul 1994 s-au început lucrarile de pictura din nou tot în tehnica fresco de catre Elena Vasilescu",,,,
2389,171012,VL-II-a-A-09921,Vâlcea,Comuna Lungești,Stănești-Lunca,biserică,ortodox,F,"Biserica ""Sf. Nicolae""",1696-1699,,Parohia Mănăstirea Mamu,,Arhiepiscopia Râmnicului,Mitropolia Olteniei,,"Prima construcție a bisericii (din lemn la aceea vreme) datează din secolul XVI fiind ctitoria Mogoșeștilor. Refăcută de Doamna Stanca, mama domnului Constantin Brâncoveanu, acesta hotărăște reclădirea ei din zid la 1696. Pictura a fost realizată de renumitul Pârvu Mutu și Marin fiind terminată în 1699. În urma cutremurului din 1838 turla centrală a bisericii cade și este refăcută între 1910-19015, de comunitatea satului Lungești. Este îndepărtată pictura în tempera făcută la 1833, când se ridicase și biserica bolniță, punându-se astfel în valoare pictura brâncovenească a bisericii. Clopotniță, ridicată deasupra pridvorului bisericii este tot din vremea principelui Constantin Brâncoveanu.",,,,
2547,17129,AG-II-m-A-13487,Argeș,Comuna Merișani,Borlești,biserică,ortodox,F,"Biserica ""Sf. Nicolae""",1753,cult,Parohia Borlesti,Protopopiatul Pitești,Episcopia Argeșului,Mitropolia Munteniei și Dobrogei,Patriarhia Română,Biserica a fost construită la 1753 de Toma Rătescu si Jupan Ianachi.,,foarte bună,,
