Judet,Localitate,Codpostal
Mehedinți,Sperlești,227509
Mehedinți,Țițirigi,227511
Mehedinți,Câmpu Mare,227014
Mehedinți,Crainici,227018
Mehedinți,Sărdănești,227026
Mehedinți,Cremenea,227474
Mehedinți,Dobra,227041
Mehedinți,Dumbrava,227175
Mehedinți,Dumbrava de Jos,227178
Mehedinți,Dumbrava de Mijloc,227179
Mehedinți,Fața Cremenii,227476
Mehedinți,Cracu Lung,227272
Mehedinți,Dâlbocița,227273
Mehedinți,Firizu,227274
Mehedinți,Florești,227200
Mehedinți,Gârdoaia,227202
Mehedinți,Cordun,227128
Mehedinți,Gârbovățu de Jos,227131
Mehedinți,Pârvulești,227136
Mehedinți,Stejaru,227138
Mehedinți,Gârbovățu de Sus,227102
Mehedinți,Ilovu,227104
Mehedinți,Suharu,227112
Mehedinți,Greci,227225
Mehedinți,Blidaru,227227
Mehedinți,Grozești,227235
Mehedinți,Cârceni,227236
Mehedinți,Gura Motrului,227093
Mehedinți,Gvardinița,227042
Mehedinți,Dumbrava de Sus,227181
Mehedinți,Golineasa,227182
Mehedinți,Higiu,227183
Mehedinți,Izvorălu,227477
Mehedinți,Manu,227478
Mehedinți,Jirov,227133
Mehedinți,Pușcașu,227137
Mehedinți,Copăcioasa,227201
Mehedinți,Livezi,227203
Mehedinți,Moșneni,227204
Mehedinți,Lunca Banului,225304
Mehedinți,Stăncești,225309
Mehedinți,Luncșoara,227077
Mehedinți,Lupșa de Jos,227078
Mehedinți,Mărășești,225104
Mehedinți,Stănești,225107
Mehedinți,Menți,225305
Mehedinți,Motruleni,225306
Mehedinți,Negoești,225105
Mehedinți,Cărămidaru,227456
Mehedinți,Noapteșa,227461
Mehedinți,Obârșia-Cloșani,227330
Mehedinți,Godeanu (Obârșia-Cloșani),227331
Mehedinți,Pluta,227096
Mehedinți,Giura,227047
Mehedinți,Petra,227048
Mehedinți,Podu Grosului,227049
Mehedinți,Ponoarele,227360
Mehedinți,Băluța,227361
Mehedinți,Ceptureni,227366
Mehedinți,Delureni,227368
Mehedinți,Racova,227276
Mehedinți,Govodarva,227103
Mehedinți,Păltinișu,227107
Mehedinți,Roșia,227109
Mehedinți,Rudina,227023
Mehedinți,Vidimirești,227027
Mehedinți,Dâlma,227019
Mehedinți,Runcușoru,227024
Mehedinți,Lac,227507
Mehedinți,Ruptura,227508
Mehedinți,Voloicel,227513
Mehedinți,Breznicioara,227432
Mehedinți,Satu Mare,227437
Mehedinți,Târsa,227438
Mehedinți,Ercea,227101
Mehedinți,Poiana,227108
Mehedinți,Severinești,227111
Mehedinți,Slătinicu Mare,225307
Mehedinți,Slătinicu Mic,225308
Mehedinți,Smadovița,227052
Mehedinți,Stângăceaua,227430
Mehedinți,Bârlogeni,227431
Mehedinți,Cerânganul,227433
Mehedinți,Fața Motrului,227434
Mehedinți,Poșta Veche,227436
Mehedinți,Peșteana,227206
Mehedinți,Peștenuța,227207
Mehedinți,Stroești,227208
Mehedinți,Zegujani,227209
Mehedinți,Studina,227467
Mehedinți,Șovarna,227465
Mehedinți,Ohaba,227466
Mehedinți,Păsărani,227237
Mehedinți,Șușița (Grozești),227238
Mehedinți,Bârâiacu,227362
Mehedinți,Cracu Muntelui,227367
Mehedinți,Șipotu (Ponoarele),227376
Mehedinți,Valea Ursului (Ponoarele),227377
Mehedinți,Tâmna,227470
Mehedinți,Valea Ursului (Tâmna),227482
Mehedinți,Voloiac,227505
Mehedinți,Valea Bună,227512
Mehedinți,Brâgleasa,227177
Mehedinți,Rocșoreni,227184
Mehedinți,Varodia,227187
Mehedinți,Vlădica,227188
Mehedinți,Buicani,227364
Mehedinți,Gheorghești,227371
Mehedinți,Proitești,227373
Mehedinți,Brânzeni,227363
Mehedinți,Gărdăneasa,227369
Mehedinți,Ludu,227372
Mehedinți,Răiculești,227374
Mehedinți,Bâcleș,227045
Mehedinți,Seliștiuța,227051
Mehedinți,Bala,227010
Mehedinți,Bala de Sus,227011
Mehedinți,Cârșu,227016
Mehedinți,Iupca,227021
Mehedinți,Bălăcița,227040
Mehedinți,Breznița-Motru,227060
Mehedinți,Tălăpanu,227066
Mehedinți,Valea Teiului,227067
Mehedinți,Broșteni,227075
Mehedinți,Căpățânești,227076
Mehedinți,Lupșa de Sus,227079
Mehedinți,Meriș,227081
Mehedinți,Butoiești,227090
Mehedinți,Arginești,227091
Mehedinți,Jugastru,227094
Mehedinți,Răduțești,227097
Mehedinți,Corcova,227125
Mehedinți,Imoasa,227132
Mehedinți,Ilovăț,227270
Mehedinți,Șișești,227455
Mehedinți,Ciovârnășani,227457
Mehedinți,Baia de Aramă,225100
Mehedinți,Bratilovu,225101
Mehedinți,Brebina,225102
Mehedinți,Dealu Mare,225103
Mehedinți,Pistrița,225106
Mehedinți,Titerlești,225108
Mehedinți,Strehaia,225300
Mehedinți,Almăjel,227501
Mehedinți,Balta Verde,227221
Mehedinți,Batoți,227161
Mehedinți,Dunărea Mică,227163
Mehedinți,Tismana,227166
Mehedinți,Bistrețu,227162
Mehedinți,Braniștea,227491
Mehedinți,Goanța,227492
Mehedinți,Bucura,225401
Mehedinți,Burila Mare,227085
Mehedinți,Burila Mică,227222
Mehedinți,Cioroboreni,227306
Mehedinți,Corlățel,227145
Mehedinți,Valea Anilor,227146
Mehedinți,Cozia,227386
Mehedinți,Dănceu,227307
Mehedinți,Cearângu,227411
Mehedinți,Drincea,227412
Mehedinți,Satu Nou,227416
Mehedinți,Gemeni,227156
Mehedinți,Gogoșu,227220
Mehedinți,Iablanița,227342
Mehedinți,Izimșa,227326
Mehedinți,Izvoarele,227241
Mehedinți,Nicolae Bălcescu,225402
Mehedinți,Obârșia de Câmp,227325
Mehedinți,Orevița Mare,225403
Mehedinți,Ostrovu Mare,227223
Mehedinți,Pădina,227340
Mehedinți,Pădina Mare,227344
Mehedinți,Olteanca,227343
Mehedinți,Pădina Mică,227346
Mehedinți,Poiana Gruii,227242
Mehedinți,Prisăceaua,227336
Mehedinți,Punghina,227410
Mehedinți,Măgurele,227413
Mehedinți,Recea,227414
Mehedinți,Scăpău,227164
Mehedinți,Biban,227341
Mehedinți,Slașoma,227347
Mehedinți,Scorila,227502
Mehedinți,Ștircovița,227503
Mehedinți,Traian,225404
Mehedinți,Izvoru Frumos,227087
Mehedinți,Țigănași,227088
Mehedinți,Viașu,227351
Mehedinți,Vrancea,227089
Mehedinți,Vrata,227211
Mehedinți,Crivina,227086
Mehedinți,Dârvari,227155
Mehedinți,Devesel,227160
Mehedinți,Gruia,227240
Mehedinți,Jiana,227305
Mehedinți,Jiana Mare,227308
Mehedinți,Jiana Veche,227309
Mehedinți,Oprișor,227335
Mehedinți,Porțile de Fier II,227005
Mehedinți,Pristol,227385
Mehedinți,Salcia,227425
Mehedinți,Vânători,227490
Mehedinți,Roșiori,227493
Mehedinți,Vlădaia,227500
Mehedinți,Cujmir,227150
Mehedinți,Aurora,227151
Mehedinți,Cujmiru Mic,227152
Mehedinți,Gârla Mare,227210
Mehedinți,Orșova,225200
Mehedinți,Pătulele,227350
Mehedinți,Vânju Mare,225400
Olt,Baldovinești,237005
Olt,Gubandru,237011
Olt,Pietriș,237012
Olt,Bârza,237030
Olt,Braneț,237031
Olt,Călui,237291
Olt,Gura Căluiu,237292
Olt,Dobrețu,237135
Olt,Curtișoara (Dobrețu),237136
Olt,Horezu,237137
Olt,Mărgăritești,237562
Olt,Racovița,237563
Olt,Bărăști (Morunglav),237271
Olt,Morunești,237273
Olt,Poiana Mare,237274
Olt,Morunglav,237270
Olt,Ghioșani,237272
Olt,Oboga,237290
Olt,Voineasa,237560
Olt,Blaj,237561
Olt,Rusăneștii de Sus,237564
Olt,Bechet,237036
Olt,Belgun,237037
Olt,Chintești,237038
Olt,Comănești,237039
Olt,Govora,237041
Olt,Leotești,237042
Olt,Mirila,237043
Olt,Bobicești,237035
Olt,Băleasa,237006
Olt,Broșteni,237007
Olt,Dâmburile,237008
Olt,Găvănești,237009
Olt,Iancu Jianu,237220
Olt,Dobriceni,237221
Olt,Preotești,237222
Olt,Vulpeni,237565
Olt,Cotorbești,237566
Olt,Gropșani,237567
Olt,Mardale,237568
Olt,Pescărești,237569
Olt,Plopșorelu,237571
Olt,Prisaca,237572
Olt,Simniceni,237573
Olt,Tabaci,237574
Olt,Valea Satului,237576
Olt,Balș,235100
Olt,Corbeni,235101
Olt,Româna,235102
Olt,Teiș,235103
Olt,Bârseștii de Sus,237426
Olt,Bondrea,237071
Olt,Corlătești,237072
Olt,Călinești,237366
Olt,Cezieni,237070
Olt,Crăciunei,237367
Olt,Dobrun,237150
Olt,Chilii,237152
Olt,Drăghiceni,237160
Olt,Grozăvești,237161
Olt,Liiceni,237162
Olt,Frunzaru,237427
Olt,Uria,237428
Olt,Giuvărăști,237195
Olt,Arvăteasca,237446
Olt,Grădinile,237447
Olt,Plăviceanca,237448
Olt,Gura Padinii,237306
Olt,Satu Nou (Gura Padinii),237308
Olt,Câmpu Părului,237286
Olt,Obârșia Nouă,237288
Olt,Butoi,237326
Olt,Olari,237327
Olt,Potelu,237216
Olt,Reșca,237143
Olt,Reșcuța,237144
Olt,Șopârlița,237328
Olt,Tudor Vladimirescu,235301
Olt,Vârtopu,235302
Olt,Vișina Nouă,237511
Olt,Greci (Osica de Sus),237311
Olt,Ostrov,237312
Olt,Peretu,237313
Olt,Tomeni,237314
Olt,Roșienii Mari,237154
Olt,Roșienii Mici,237156
Olt,Ulmet,237157
Olt,Dobrosloveni,237140
Olt,Frăsinetu,237141
Olt,Potopinu,237142
Olt,Băbiciu,237015
Olt,Bucinișu,237060
Olt,Bucinișu Mic,237061
Olt,Cilieni,237075
Olt,Dăneasa,237125
Olt,Berindei,237126
Olt,Cioflanu,237127
Olt,Pestra,237128
Olt,Zănoaga,237129
Olt,Deveselu,237130
Olt,Comanca,237131
Olt,Fălcoiu,237175
Olt,Cioroiașu,237176
Olt,Cioroiu,237177
Olt,Fărcașele,237180
Olt,Fărcașu de Jos,237181
Olt,Ghimpați,237182
Olt,Hotărani,237183
Olt,Gârcov,237190
Olt,Ursa,237191
Olt,Gostavățu,237200
Olt,Slăveni,237201
Olt,Grojdibodu,237210
Olt,Hotaru,237211
Olt,Ianca,237215
Olt,Mihăești,237255
Olt,Bușca,237256
Olt,Obârșia,237285
Olt,Coteni,237287
Olt,Tabonu,237289
Olt,Orlea,237305
Olt,Orlea Nouă,237307
Olt,Bobu,237151
Olt,Osica de Jos,237153
Olt,Pârșcoveni,237325
Olt,Radomirești,237365
Olt,Poiana,237368
Olt,Redea,237370
Olt,Redișoara,237371
Olt,Valea Soarelui,237372
Olt,Rotunda,237375
Olt,Rusănești,237380
Olt,Jieni,237381
Olt,Scărișoara,237395
Olt,Plăviceni,237396
Olt,Rudari,237397
Olt,Seaca,237405
Olt,Sprâncenata,237425
Olt,Stoenești,237430
Olt,Stoicănești,237435
Olt,Studina,237445
Olt,Studinița,237449
Olt,Ștefan cel Mare,237455
Olt,Ianca Nouă,237456
Olt,Traian,237490
Olt,Urzica,237500
Olt,Stăvaru,237501
Olt,Vădastra,237510
Olt,Vădăstrița,237515
Olt,Vișina,237540
Olt,Vlădila,237555
Olt,Frăsinet-Gară,237556
Olt,Vlădila Nouă,237557
Olt,Brastavățu,237045
Olt,Crușovu,237046
Olt,Caracal,235200
Olt,Corabia,235300
Olt,Drăgănești-Olt,235400
Olt,Comani,235401
Olt,Izbiceni,237230
Olt,Tia Mare,237480
Olt,Doanca,237481
Olt,Potlogeni,237482
Olt,Osica de Sus,237310
Olt,Vlăduleni,237315
Olt,Cireașov,230001
Olt,Albești,237346
Olt,Seaca (Poboru),237349
Olt,Alimănești,237236
Olt,Alunișu,237416
Olt,Optășani,237419
Olt,Bălănești,237251
Olt,Malu Roșu,237252
Olt,Bălteni,237331
Olt,Bărăștii de Cepturi,237021
Olt,Lăzărești,237026
Olt,Mereni,237027
Olt,Bărăști,237020
Olt,Bărăștii de Vede,237022
Olt,Moțoești,237028
Olt,Popești (Bărăști),237029
Olt,Boroești,237023
Olt,Ciocănești,237024
Olt,Brâncoveni,237050
Olt,Văleni (Brâncoveni),237053
Olt,Bulimanu,237546
Olt,Stănuleasa (Vitomirești),237549
Olt,Cârlogani,237065
Olt,Beculești,237066
Olt,Scorbura,237068
Olt,Stupina,237069
Olt,Catanele,237401
Olt,Cepari,237067
Olt,Cherleștii din Deal,237472
Olt,Bâgești,237166
Olt,Chilia,237167
Olt,Pielcani,237171
Olt,Arcești,237336
Olt,Cocorăști,237338
Olt,Colibași,237441
Olt,Comănița,237473
Olt,Deleni,237476
Olt,Schitu Deleni,237477
Olt,Constantinești,235604
Olt,Mogoșești,235608
Olt,Cornățelu,237347
Olt,Creți,237348
Olt,Crâmpoia,237100
Olt,Buta,237101
Olt,Căzănești,237531
Olt,Cucueți,237532
Olt,Vânești,237537
Olt,Dejești,237547
Olt,Dienci,237581
Olt,Doba,237339
Olt,Schitu din Deal,237341
Olt,Schitu din Vale,237342
Olt,Donești,237548
Olt,Dranovățu,237186
Olt,Dumitrești,237533
Olt,Găneasa,237185
Olt,Oltișoru,237189
Olt,Ghimpețeni,237281
Olt,Ghimpețenii Noi,237282
Olt,Ibănești,237107
Olt,Miești,237108
Olt,Ipotești,237261
Olt,Izvoarele,237235
Olt,Grădiștea,237187
Olt,Izvoru,237188
Olt,Jitaru,235605
Olt,Piscani,235610
Olt,Lunca,237462
Olt,Măgura (Tătulești),237463
Olt,Mircești,237464
Olt,Momaiu,237466
Olt,Mărgheni,237051
Olt,Ociogi,237052
Olt,Bălțați,235601
Olt,Mărgineni-Slobozia,235606
Olt,Mihăilești-Popești,235607
Olt,Mărunței,237250
Olt,Bircii,235602
Olt,Chițeasca,235603
Olt,Negreni,235609
Olt,Nicolae Titulescu,237280
Olt,Optași-Măgura,237300
Olt,Optași,237301
Olt,Perieți,237330
Olt,Măgura (Perieți),237332
Olt,Mierleștii de Sus,237333
Olt,Profa,237421
Olt,Recea,237507
Olt,Turia,237508
Olt,Zorleasca,237509
Olt,Rusciori,235611
Olt,Șuica,235612
Olt,Teiuș,235613
Olt,Sâmburești,237385
Olt,Cerbeni,237386
Olt,Ionicești,237387
Olt,Lăunele,237388
Olt,Mănulești,237389
Olt,Stănuleasa (Sâmburești),237391
Olt,Tonești (Sâmburești),237392
Olt,Schitu,237400
Olt,Greci (Schitu),237402
Olt,Lisa,237403
Olt,Moșteni,237404
Olt,Sinești,237357
Olt,Slătioara,237410
Olt,Salcia,237411
Olt,Cepești,237106
Olt,Spătaru,237112
Olt,Barza,237496
Olt,Stoborăști,237497
Olt,Strejești,237440
Olt,Mamura,237442
Olt,Strejeștii de Sus,237443
Olt,Tătulești,237460
Olt,Bărbălăi,237461
Olt,Teslui,237470
Olt,Corbu (Teslui),237474
Olt,Tonești (Leleasca),237244
Olt,Trepteni,237551
Olt,Greerești,237242
Olt,Mierlicești,237243
Olt,Tufaru,237246
Olt,Urși,237247
Olt,Valea Mare,237505
Olt,Bârca,237506
Olt,Verguleasa,237530
Olt,Poganu,237534
Olt,Valea Fetei,237536
Olt,Vitănești,237302
Olt,Sârbii-Măgura,237303
Olt,Bărăști (Colonești),237081
Olt,Bătăreni,237082
Olt,Guești,237086
Olt,Mărunței (Colonești),237087
Olt,Năvârgeni,237088
Olt,Cândelești,237486
Olt,Ciorâca,237487
Olt,Cojgărei,237488
Olt,Curtișoara,237115
Olt,Pietrișu,237118
Olt,Raițiu,237121
Olt,Milcov,237260
Olt,Milcovu din Deal,237262
Olt,Milcovu din Vale,237263
Olt,Stejaru,237264
Olt,Ulmi,237266
Olt,Priseaca,237360
Olt,Buicești,237361
Olt,Săltănești,237362
Olt,Dobrotinet,237116
Olt,Linia din Vale,237117
Olt,Proaspeți,237119
Olt,Brebeni,237055
Olt,Teiușu,237056
Olt,Colonești,237080
Olt,Cârstani,237083
Olt,Chelbești,237084
Olt,Vlaici,237089
Olt,Corbu,237090
Olt,Burdulești,237091
Olt,Buzești,237092
Olt,Ciurești,237093
Olt,Milcoveni,237094
Olt,Coteana,237095
Olt,Cungrea,237105
Olt,Oteștii de Jos,237109
Olt,Oteștii de Sus,237111
Olt,Dobroteasa,237145
Olt,Vulpești,237148
Olt,Făgețelu,237165
Olt,Gruiu,237168
Olt,Isaci,237169
Olt,Grădinari,237205
Olt,Petculești,237206
Olt,Runcu Mare,237207
Olt,Satu Nou (Grădinari),237208
Olt,Icoana,237225
Olt,Floru,237226
Olt,Ursoaia,237227
Olt,Leleasca,237240
Olt,Afumați,237241
Olt,Movileni,237275
Olt,Bacea,237276
Olt,Oporelu,237295
Olt,Beria de Jos,237296
Olt,Beria de Sus,237297
Olt,Rădești,237298
Olt,Pleșoiu,237335
Olt,Arcești-Cot,237337
Olt,Poboru,237345
Olt,Surpeni,237351
Olt,Spineni,237415
Olt,Cuza Vodă,237417
Olt,Davidești,237418
Olt,Vineți,237422
Olt,Șerbănești,237450
Olt,Strugurelu,237451
Olt,Șerbăneștii de Sus,237452
Olt,Topana,237485
Olt,Ungureni,237489
Olt,Tufeni,237495
Olt,Vâlcele,237525
Olt,Bărcănești,237526
Olt,Vâlcelele de Sus,237527
Olt,Vitomirești,237545
Olt,Vulturești,237580
Olt,Valea lui Alb,237582
Olt,Vlăngărești,237583
Olt,Piatra-Olt,235500
Olt,Bistrița Nouă,235501
Olt,Criva de Jos,235502
Olt,Criva de Sus,235503
Olt,Enoșești,235504
Olt,Piatra,235505
Olt,Potcoava,237355
Olt,Potcoava-Fălcoeni,237356
Olt,Trufinești,237358
Olt,Valea Merilor,237359
Olt,Scornicești,235600
Olt,Văleni,237520
Olt,Mandra,237521
Olt,Popești (Văleni),237522
Olt,Tirișneag,237523
Vâlcea,Afânata,247166
Vâlcea,Aldești,247231
Vâlcea,Alunu,247005
Vâlcea,Amărăști,247015
Vâlcea,Andreiești,247406
Vâlcea,Aninoasa,247226
Vâlcea,Aranghel,240001
Vâlcea,Aricioaia,247681
Vâlcea,Armășești,247096
Vâlcea,Arsanca,247376
Vâlcea,Aurești,247451
Vâlcea,Avrămești,247591
Vâlcea,Balaciu,247556
Vâlcea,Balomireasa,247646
Vâlcea,Balota,247531
Vâlcea,Barcanele,247461
Vâlcea,Bârlogu,247626
Vâlcea,Bârsești (Budești),247057
Vâlcea,Bârsești (Mihăești),247377
Vâlcea,Bârsoiu,247647
Vâlcea,Barza,247056
Vâlcea,Bârzești,247026
Vâlcea,Băbeni,245100
Vâlcea,Băbeni-Oltețu,247156
Vâlcea,Băbuești,247126
Vâlcea,Bădeni,247131
Vâlcea,Băiașa,247541
Vâlcea,Băiașu,247481
Vâlcea,Băile Govora,245200
Vâlcea,Băile Olănești,245300
Vâlcea,Băjenari,247542
Vâlcea,Bălcești,245400
Vâlcea,Bălșoara,247361
Vâlcea,Bălteni,247106
Vâlcea,Bălțățeni,247706
Vâlcea,Băluțoaia,247196
Vâlcea,Bănești,247416
Vâlcea,Bănțești,247362
Vâlcea,Bărbărigeni,247543
Vâlcea,Bărbătești,247025
Vâlcea,Bărbuceni,247526
Vâlcea,Bărcănești,247616
Vâlcea,Băroiu,247696
Vâlcea,Bătășani,247731
Vâlcea,Becșani,247167
Vâlcea,Benești,245401
Vâlcea,Berbești,247030
Vâlcea,Berbești (Laloșu),247281
Vâlcea,Bercioiu,247058
Vâlcea,Berești,247306
Vâlcea,Berislăvești,247040
Vâlcea,Bistrița,247116
Vâlcea,Blănoiu,247532
Vâlcea,Blejani,247592
Vâlcea,Blidari,247232
Vâlcea,Bocșa,247346
Vâlcea,Bodești (Alunu),247006
Vâlcea,Bodești (Bărbătești),247027
Vâlcea,Bogdănești (Bujoreni),247066
Vâlcea,Bogdănești (Oteșani),247456
Vâlcea,Bogdănești (Tomșani),247707
Vâlcea,Boișoara,247050
Vâlcea,Bonciu,245101
Vâlcea,Bondoci,247107
Vâlcea,Boroșești,247671
Vâlcea,Botorani,247347
Vâlcea,Bradu-Clocotici,247533
Vâlcea,Bratia din Deal,247206
Vâlcea,Bratia din Vale,247207
Vâlcea,Bratovești,247482
Vâlcea,Brădișor,247041
Vâlcea,Brezoi,245500
Vâlcea,Broșteni,247307
Vâlcea,Buciumeni,247151
Vâlcea,Bucșani,247271
Vâlcea,Buda,245901
Vâlcea,Budele,247697
Vâlcea,Budești,247055
Vâlcea,Budești (Diculești),247157
Vâlcea,Budurăști,247627
Vâlcea,Bujoreni,247065
Vâlcea,Bulagei,247648
Vâlcea,Buleta,247378
Vâlcea,Bumbuești,247051
Vâlcea,Bunești,247075
Vâlcea,Bungețani,247158
Vâlcea,Burdălești,247261
Vâlcea,Butanu,247756
Vâlcea,Buzdugan,247462
Vâlcea,Câineni,247085
Vâlcea,Câinenii Mari,247086
Vâlcea,Câinenii Mici,247087
Vâlcea,Capu Dealului,245102
Vâlcea,Carcadiești,247326
Vâlcea,Cârlogani,245402
Vâlcea,Cârstănești,247457
Vâlcea,Casa Veche,247441
Vâlcea,Căciulata,245601
Vâlcea,Căligi,247576
Vâlcea,Călimănești,245600
Vâlcea,Călina,247527
Vâlcea,Călinești,245501
Vâlcea,Cățetu,247168
Vâlcea,Căzănești (Ghioroiu),247216
Vâlcea,Căzănești (Milcoiu),247396
Vâlcea,Căzănești (Râmnicu Vâlcea),240002
Vâlcea,Ceretu,247132
Vâlcea,Cermegești (Lădești),247291
Vâlcea,Cermegești (Pesceana),247501
Vâlcea,Cerna,247726
Vâlcea,Cernelele,247463
Vâlcea,Cernișoara,247095
Vâlcea,Cetățeaua,247672
Vâlcea,Cheia,245301
Vâlcea,Cherăști,247557
Vâlcea,Chiceni,247708
Vâlcea,Chirculești,245403
Vâlcea,Chiricești,247292
Vâlcea,Cioboți,247442
Vâlcea,Ciocâltei,247544
Vâlcea,Ciocănari,247348
Vâlcea,Cioponești,247617
Vâlcea,Ciorăști,247682
Vâlcea,Ciortești,247757
Vâlcea,Cireșu,247666
Vâlcea,Cireșul,247133
Vâlcea,Ciucheți,247596
Vâlcea,Ciumagi,247293
Vâlcea,Ciungetu,247336
Vâlcea,Ciutești,247397
Vâlcea,Coasta (Golești),247233
Vâlcea,Coasta (Păușești-Măglași),247471
Vâlcea,Coasta Cerbului,247606
Vâlcea,Coasta Mare,247076
Vâlcea,Cocoru,247208
Vâlcea,Colelia,247159
Vâlcea,Colțești,247007
Vâlcea,Comanca,245302
Vâlcea,Condoiești,247686
Vâlcea,Contea,247758
Vâlcea,Copăcelu,240003
Vâlcea,Copăceni,247105
Vâlcea,Copăceni (Racovița),247534
Vâlcea,Corbii din Vale,247417
Vâlcea,Corbu,245502
Vâlcea,Cornet,247727
Vâlcea,Cosota,245902
Vâlcea,Costești,247115
Vâlcea,Coșani,247197
Vâlcea,Crângu,247593
Vâlcea,Cremenari,247209
Vâlcea,Crețeni,247120
Vâlcea,Cucești,247458
Vâlcea,Cuci,247169
Vâlcea,Cucoiu,247483
Vâlcea,Cuculești,247618
Vâlcea,Cueni,247546
Vâlcea,Curăturile,245201
Vâlcea,Curtea,247516
Vâlcea,Dângești,247042
Vâlcea,Dăești,247125
Vâlcea,Dăești (Popești),247517
Vâlcea,Dămțeni,247031
Vâlcea,Dăncăi,247171
Vâlcea,Dănicei,247130
Vâlcea,Dealu Aluniș,247032
Vâlcea,Dealu Bisericii,247597
Vâlcea,Dealu Corni,247294
Vâlcea,Dealu Glămeia,247759
Vâlcea,Dealu Lăunele,247134
Vâlcea,Dealu Malului,240004
Vâlcea,Dealu Mare (Galicea),247211
Vâlcea,Dealu Mare (Gușoeni),247262
Vâlcea,Dealu Mare (Ionești),247272
Vâlcea,Dealu Scheiului,247136
Vâlcea,Dealu Văleni,247761
Vâlcea,Dejoi,247172
Vâlcea,Deleni,247628
Vâlcea,Delureni (Ionești),247273
Vâlcea,Delureni (Stoilești),247649
Vâlcea,Delureni (Valea Mare),247732
Vâlcea,Dezrobiți,247198
Vâlcea,Diaconești,247251
Vâlcea,Dianu,247667
Vâlcea,Diculești,247161
Vâlcea,Dimulești,247363
Vâlcea,Dobrești,247137
Vâlcea,Dobricea,247252
Vâlcea,Dobriceni,247629
Vâlcea,Dobrușa,247687
Vâlcea,Dosu Râului,247418
Vâlcea,Dozești,247173
Vâlcea,Drăganu,247733
Vâlcea,Drăgănești (Brezoi),245503
Vâlcea,Drăgănești (Golești),247234
Vâlcea,Drăgășani,245700
Vâlcea,Drăgioiu,247443
Vâlcea,Drăgoești,247150
Vâlcea,Drăgulești,247138
Vâlcea,Dumbrava,247327
Vâlcea,Dumbrăvești,247709
Vâlcea,Fârtățești,247165
Vâlcea,Făcăi,245903
Vâlcea,Făurești,247155
Vâlcea,Făurești (Zătreni),247762
Vâlcea,Fedeleșoiu,247127
Vâlcea,Firești,247077
Vâlcea,Firijba,247518
Vâlcea,Fișcălia,247274
Vâlcea,Foleștii de Jos,247711
Vâlcea,Foleștii de Sus,247715
Vâlcea,Fotești,247276
Vâlcea,Frâncești,247195
Vâlcea,Frâncești-Coasta,247407
Vâlcea,Frasina,247547
Vâlcea,Fumureni,247328
Vâlcea,Fundătura,247741
Vâlcea,Galicea,247205
Vâlcea,Gâltofani,247419
Vâlcea,Gârnicet,247174
Vâlcea,Gârnicetu,247619
Vâlcea,Găgeni,247296
Vâlcea,Găinești,247162
Vâlcea,Gănești,247763
Vâlcea,Gănțulei,247329
Vâlcea,Gătejești,245202
Vâlcea,Găujani,247052
Vâlcea,Găvănești,247408
Vâlcea,Geamăna (Drăgoești),247152
Vâlcea,Geamăna (Stoilești),247651
Vâlcea,Genuneni,247199
Vâlcea,Ghindari,247282
Vâlcea,Ghiobești,247652
Vâlcea,Ghioroiu,247215
Vâlcea,Gibești,247236
Vâlcea,Ginerica,247421
Vâlcea,Giulești,247176
Vâlcea,Giuleștii de Sus,247177
Vâlcea,Giurgiuveni,247237
Vâlcea,Giuroiu,247653
Vâlcea,Glăvile,247225
Vâlcea,Glodu,247139
Vâlcea,Golești,247230
Vâlcea,Golotreni,245504
Vâlcea,Gorunești (Bălcești),245404
Vâlcea,Gorunești (Slătioara),247607
Vâlcea,Govora,247379
Vâlcea,Grădiștea,247250
Vâlcea,Greblești,247088
Vâlcea,Greci,247341
Vâlcea,Gropeni,247577
Vâlcea,Groși,247097
Vâlcea,Gruieri,247631
Vâlcea,Gruiu,247632
Vâlcea,Gruiu Lupului,247536
Vâlcea,Guguianca,247277
Vâlcea,Gura Crucilor,247141
Vâlcea,Gura Suhașului,245904
Vâlcea,Gura Văii,247067
Vâlcea,Gurguiata,245303
Vâlcea,Gurișoara,247381
Vâlcea,Gușoeni,247260
Vâlcea,Gușoianca,247263
Vâlcea,Herăști,247217
Vâlcea,Horezu,245800
Vâlcea,Hotarele,247409
Vâlcea,Hotărasa,247108
Vâlcea,Hotăroaia,247558
Vâlcea,Iacovile,247364
Vâlcea,Ifrimești,245801
Vâlcea,Igoiu,247008
Vâlcea,Ilaciu,247009
Vâlcea,Ionești,247270
Vâlcea,Irimești,245405
Vâlcea,Izbășești,247398
Vâlcea,Izvorașu,247673
Vâlcea,Izvoru,247121
Vâlcea,Izvoru Rece (Stoilești),247654
Vâlcea,Izvoru Rece (Vaideeni),247728
Vâlcea,Jaroștea,247227
Vâlcea,Jiblea Nouă,245602
Vâlcea,Jiblea Veche,245603
Vâlcea,Laloșu,247280
Vâlcea,Lăcusteni,247764
Vâlcea,Lăcustenii de Jos,247766
Vâlcea,Lăcustenii de Sus,247767
Vâlcea,Lădești,247290
Vâlcea,Lăpușata,247305
Vâlcea,Lăunele de Jos,247142
Vâlcea,Linia (Budești),247059
Vâlcea,Linia (Grădiștea),247253
Vâlcea,Linia Dealului,247621
Vâlcea,Linia Hanului,247422
Vâlcea,Linia pe Vale,247143
Vâlcea,Livadia,245304
